"Computer Science",3YR,Undergraduate,ByCategory,1
"Computer Science",4YR,Undergraduate,ByCategory,1
"Computer Science",Honours,Undergraduate,ByCategory,1
"Computer Science","Honours Software Engineering option",Undergraduate,ByCategory,1
"Computer Science",All,Undergraduate,ByCategory,1
